Time Step;Label Index;Name (NA);MIL;SVD;Voxel count;Volume (mm³);Surface Area (Lorenson 1987) (mm²);Phi (°);Theta (°)
0;59;;0.15568317079644112;nan;1592.0;1.2735999999999998e-05;0.004662478991312093;78.98285965274472;157.3161547666649
0;60;;2.7755575615628914e-15;nan;1707.0;1.3655999999999998e-05;0.004888465790108246;86.90541495874356;118.62110659447032
0;61;;0.12463105062452784;0.9472248189704561;1726.0;1.3807999999999999e-05;0.004802750569977073;82.23386792065884;168.52439245327432
0;62;;2.7755575615628914e-15;nan;1771.0;1.4167999999999999e-05;0.004590334325716547;89.64602373728259;-62.2772151818739
0;63;;2.7755575615628914e-15;nan;1815.0;1.4519999999999998e-05;0.0037936301008495627;73.77087422489218;20.28705340263162
0;64;;0.03883469938376316;nan;1825.0;1.4599999999999999e-05;0.004862141438306446;81.50039355429621;3.4948247577074567
0;65;;0.010295747975266334;nan;1857.0;1.4855999999999996e-05;0.00441899243890698;78.71522937500205;-40.38606003673179
0;66;;0.15391552612221948;nan;1877.0;1.5016e-05;0.00504935230792685;71.38680875544641;171.86517211604445
0;67;;2.7755575615628914e-15;nan;1931.0;1.5448e-05;0.004689021199271773;77.49128358773369;-122.61318260482528
0;68;;0.008275525150005292;nan;2030.0;1.624e-05;0.005410907447904538;80.30837249530373;43.037670696263696
0;69;;0.9514331211935168;0.9634005459329092;2035.0;1.6279999999999997e-05;0.005347449453183078;71.76773239049305;-159.54043244938433
0;70;;1.0;0.9596052958580654;2035.0;1.6279999999999997e-05;0.005330130105951034;73.75636483418808;24.45390949215258
0;71;;0.13074090314021125;nan;2058.0;1.6464e-05;0.0053056833924020495;72.38270594093149;-36.50680253692169
0;72;;0.2063382678605441;0.9511165708964512;2065.0;1.6519999999999998e-05;0.005291966873310785;80.3907716321236;35.22718849727978
0;73;;2.7755575615628914e-15;nan;2070.0;1.6559999999999997e-05;0.005259839629271013;73.97475387958971;20.76801780901788
0;74;;2.7755575615628914e-15;nan;2077.0;1.6615999999999998e-05;0.005251225486909731;82.74201255175517;-47.92029873955483
0;75;;0.02337282641499483;nan;2103.0;1.6823999999999997e-05;0.005915697857191477;66.97641242880277;-81.67632900585639
0;76;;2.7755575615628914e-15;nan;2119.0;1.6952e-05;0.005355255968364044;83.45947801669736;-80.87937996182207
0;77;;0.05365904311331415;nan;2129.0;1.7032e-05;0.005394292732357195;74.22752932625377;51.79673490544761
0;78;;0.007924356273051103;nan;2134.0;1.7071999999999995e-05;0.005441885394622533;86.38461626917695;-17.51579312647146
0;79;;0.018706288606801458;nan;2171.0;1.7367999999999997e-05;0.005360884693555925;73.19155861189405;-47.11784511037374
0;80;;0.008398871235404615;nan;2186.0;1.7487999999999996e-05;0.006640174502174382;87.33209252506254;-152.14301976495088
0;81;;0.8292801534058458;0.9559264219495834;2207.0;1.7656e-05;0.005459030712924925;74.86626608730403;-42.8450489527479
0;82;;0.1161688815019769;nan;2265.0;1.8119999999999996e-05;0.005651420395746207;70.89378725908047;70.87017455011829
0;83;;0.06553224377686429;nan;2320.0;1.856e-05;0.005584797340405453;78.00706496490491;54.13093865232784
0;84;;0.00928717100512555;nan;2341.0;1.8727999999999998e-05;0.005590789199145226;74.86782530939489;64.9058136605431
0;85;;0.05493653678583743;nan;2341.0;1.8727999999999998e-05;0.005651977017377903;76.97741690578458;11.123904634463278
0;86;;1.0;0.9621768708169681;2463.0;1.9703999999999996e-05;0.007816298604447852;89.02153461619726;9.692805404860675
0;87;;0.053600736074125854;nan;2531.0;2.0247999999999997e-05;0.005764872650006877;89.60034861891587;-92.26254339034209
0;88;;0.00791949513189727;nan;2584.0;2.0671999999999998e-05;0.006593014240739424;83.68150392826797;-87.47781337376853
0;89;;0.3529691794030603;0.9456018796967953;2680.0;2.1439999999999998e-05;0.006173277218775796;80.34888721063233;76.43647264903355
0;90;;0.03720151074551625;nan;2711.0;2.1687999999999996e-05;0.005296543415760643;79.8535324040322;17.88162026295067
0;91;;0.9927271876485574;0.967756649423234;2805.0;2.244e-05;0.006381818685649714;86.22629242572695;124.85819100726638
0;92;;0.940512647416701;0.9645731492569755;2820.0;2.2559999999999997e-05;0.006385390581944796;74.56823227354748;164.191993688061
0;93;;0.07834660720226871;nan;2875.0;2.2999999999999997e-05;0.0078005685564471764;88.93153576120737;-69.49412723234914
0;94;;0.23015024785770144;nan;2920.0;2.3359999999999997e-05;0.006444111588159287;85.262474370929;48.14004765912323
0;95;;0.05790751988414333;nan;3011.0;2.4087999999999997e-05;0.007250968603202932;89.41407480418403;107.93189773538104
0;96;;0.0065537597186438035;nan;3017.0;2.4135999999999997e-05;0.006593117251556789;78.33488910938239;-134.52904255908948
0;97;;0.13446616367162845;nan;3046.0;2.4367999999999998e-05;0.0084586462945599;82.30900404842562;-114.01861170131043
0;98;;2.7755575615628914e-15;nan;3111.0;2.4887999999999996e-05;0.008357421892258203;82.59513034763474;93.42419881034657
0;99;;0.4664118371253052;nan;3268.0;2.6143999999999996e-05;0.00870029688016947;83.26413878297565;61.45093688365733
0;100;;0.843046429460478;0.9602975842551962;3353.0;2.6823999999999996e-05;0.00952567111863915;81.0605284245966;-32.399223565293006
0;101;;0.09269360191793063;nan;3374.0;2.6992e-05;0.006967091272171754;87.79561179310987;-50.80382917561107
0;102;;0.009469310038199286;nan;3391.0;2.7128e-05;0.010584028505582828;89.2496795969274;19.35127219127862
0;103;;1.0;0.9431353010120671;3537.0;2.8295999999999998e-05;0.008819355113548501;84.27186365659878;-55.25756885260314
0;104;;0.48217943121245344;0.9665681854335495;3541.0;2.8327999999999997e-05;0.00917006280936359;82.63861323295848;70.7238085848976
0;105;;0.012180809118199298;nan;3597.0;2.8776e-05;0.011096079496363133;82.42693768638868;-161.90091582929264
0;106;;0.01910619949649983;nan;3875.0;3.0999999999999995e-05;0.010212415094997564;81.75919203515689;-38.75595974708063
0;107;;0.9619842770940058;0.9194574643958517;4089.0;3.2711999999999994e-05;0.012825534181925705;88.03609512709458;-142.8574463183578
0;108;;0.9567620101958724;0.9674637048024847;4595.0;3.6759999999999994e-05;0.010729095583130599;79.24866570720314;-33.829048590810885
0;109;;0.9197829995343086;0.8955499763869277;4685.0;3.7479999999999994e-05;0.010491876391410089;81.68299900458057;65.11470866937128
0;110;;0.3603240008321368;nan;4784.0;3.8271999999999995e-05;0.012333173753674155;74.23485095588735;146.71108260633468
0;111;;1.0;0.9555941282386581;4840.0;3.8719999999999995e-05;0.015367577420613142;82.30108901926245;-55.71689650152295
0;112;;0.07122574749856037;nan;5002.0;4.0016e-05;0.010053638981717168;86.74137798415312;71.29996911595804
0;113;;0.03078426077613927;nan;5068.0;4.0544e-05;0.012383180819689449;82.37096938547876;-6.873471196170425
0;114;;0.12162945471715048;nan;5375.0;4.2999999999999995e-05;0.010779882660600081;80.19411083341254;-97.32161849649779
0;115;;0.12788770299996632;nan;5668.0;4.534399999999999e-05;0.012560982621251843;79.94468992780801;-174.94828034994046
0;116;;2.7755575615628914e-15;nan;5792.0;4.6336e-05;0.013536004261703725;84.77180845190314;114.1003685770541
0;117;;0.07751483375101065;nan;6635.0;5.307999999999999e-05;0.016332022049561364;61.33760914328773;-173.96813993910976
0;118;;0.8285406470062296;0.9484757914849419;6716.0;5.3728e-05;0.013732879848812435;86.16115745238675;-129.96027886140442
0;119;;0.15289381860114026;nan;7281.0;5.8247999999999995e-05;0.015076416796098125;88.93968635679725;-28.737486863487362
0;120;;0.3320653897266165;nan;7711.0;6.1688e-05;0.018991029243843268;76.65470543092937;70.02751142873619
0;121;;0.11203329141949636;nan;7841.0;6.2728e-05;0.017897495840540293;79.81708203117957;-137.56730465927504
0;122;;0.44460911895566535;nan;7887.0;6.3096e-05;0.018584982537548398;84.94451166580367;125.75718734223004
0;123;;0.06257206928491532;nan;10277.0;8.221599999999999e-05;0.023098616624345116;80.2310003696844;-96.93953886742221
0;124;;0.4825948754709948;nan;10524.0;8.419199999999998e-05;0.023068980925740373;70.46896768276426;170.39871953365036
0;125;;0.5171296447583807;nan;12096.0;9.676799999999998e-05;0.024891514102116798;71.52210561683513;-120.64412526531355
0;126;;0.6751428305962957;0.8179740466273758;28712.0;0.000229696;0.07112620978356106;82.09297789671736;98.43594618083782
0;127;;1.0;0.9395647378285291;29829.0;0.00023863199999999996;0.06529812337967408;86.00427700510859;-166.21820611554796
0;128;;0.7331313691019872;nan;49843.0;0.000398744;0.12105747091088405;89.05901955208802;-65.61203294692123
0;129;;0.6527499762649684;0.8183318954097425;51584.0;0.00041267199999999994;0.12258259912125084;76.40254564878077;-104.31675212367955
0;130;;0.2890254283086612;0.8174887116369435;103510.0;0.0008280799999999999;0.2310588689176508;82.39379396197853;84.87502600072786
0;131;;0.9362209883898461;0.8840965129722325;145860.0;0.0011668799999999997;0.3380444201415649;83.8324847295732;-73.96917117791521
